ID,route_id,customer_code_from,customer_code_to,distance_km,time_distance_min
23980,2922001,144550,1619,153.663,158.004
23981,2922001,144550,7585,210.479,219.703
23982,2922001,144550,1973,153.339,157.586
23983,2922001,144550,742,137.083,144.177
23984,2922001,144550,740,137.145,144.276
23985,2922001,144550,7525,124.807,128.48
23986,2922001,144550,15202,125.596,129.514
23987,2922001,144550,15206,118.308,124.245
23988,2922001,144550,15209,142.058,149.567
23989,2922001,144550,15247,115.89,122.672
23990,2922001,144550,15249,116.271,123.178
23991,2922001,144550,15250,118.082,123.398
23992,2922001,144550,15251,117.269,125.18
23993,2922001,144550,15252,126.014,129.833
23994,2922001,144550,15253,116.901,124.322
23995,2922001,144550,15328,116.21,123.046
23996,2922001,144550,139007,115.715,122.771
23997,2922001,144550,1031,0.499,0.869
23998,2922001,144550,145260,0.246,0.594
23999,2922001,144550,922087,44.235,46.453
24000,2922001,144550,923817,121.082,124.498
24001,2922001,144550,1709,112.562,115.852
24002,2922001,144550,15189,143.043,151.734
24003,2922001,144550,921523,126.602,133.397
24004,2922001,144550,920497,142.397,150.315
24005,2922001,144550,920118,136.79,143.737
24006,2922001,144550,923033,124.812,130.57
24007,2922001,144550,142634,117.625,122.386
24008,2922001,144550,923731,136.743,143.693
24009,2922001,144550,360,137.423,144.441
24010,2922001,144550,990,114.377,118.734
24011,2922001,144550,140883,2.16,3.74
24012,2922001,144550,1487,121.895,125.488
24013,2922001,144550,136298,134.396,141.79
24014,2922001,144550,923132,108.122,124.113
24015,2922001,144550,131242,126.334,133.122
24016,2922001,144550,131246,122.466,125.939
24017,2922001,144550,139984,137.831,144.793
24018,2922001,144550,923634,204.361,210.034
24019,2922001,144550,1346,128.229,134.926
24020,2922001,144550,133290,116.355,123.365
24021,2922001,144550,142977,210.329,228.096
24022,2922001,144550,920241,18.251,20.075
24023,2922001,144550,138840,211.119,229.075
24024,2922001,144550,922508,210.157,228.085
24025,2922001,144550,142177,152.104,156.706
24026,2922001,144550,144550,0.0,0.0
24027,2922001,144550,138579,112.64,115.929
24028,2922001,144550,139927,152.759,156.992
24029,2922001,144550,920324,1.122,1.749
24030,2922001,144550,142811,18.818,20.724
24031,2922001,144550,142263,18.873,20.768
24032,2922001,144550,307,142.956,151.536
24033,2922001,144550,760,113.808,131.516
24034,2922001,144550,136524,117.994,121.495
24035,2922001,144550,136525,122.109,133.738
24036,2922001,144550,137380,0.778,1.012
24037,2922001,144550,921969,122.833,126.456
24038,2922001,144550,1007,0.173,0.242
24039,2922001,144550,920208,211.62,220.022
24040,2922001,144550,139814,108.491,124.487
24041,2922001,144550,1886,137.682,144.793
24042,2922001,144550,1078,126.614,130.581
24043,2922001,144550,141650,211.026,220.297
24044,2922001,144550,140975,111.752,115.027
24045,2922001,144550,142178,151.329,155.936
24046,2922001,144550,921561,133.061,136.983
24047,2922001,144550,143271,152.953,157.641
24048,2922001,144550,137667,202.365,207.768
24049,2922001,144550,137662,210.602,219.043
24050,2922001,144550,137663,153.195,157.586
24051,2922001,144550,136297,115.719,119.086
24052,2922001,144550,139709,107.533,123.519
24053,2922001,144550,1938,152.886,157.113
24054,2922001,144550,1805,124.73,128.26
24055,2922001,144550,992,211.086,220.473
24056,2922001,144550,921453,210.396,218.911
24057,2922001,144550,138343,210.431,218.988
24058,2922001,144550,139129,209.756,218.24
24059,2922001,144550,1173,113.472,117.139
24060,2922001,138579,138642,111.567,115.929
24061,2922001,138579,1080,20.233,21.582
24062,2922001,138579,138315,40.279,41.712
24063,2922001,138579,587,38.64,39.292
24064,2922001,138579,921607,39.065,39.666
24065,2922001,138579,135890,38.874,39.512
24066,2922001,138579,138089,41.579,42.889
24067,2922001,138579,140114,127.286,131.406
24068,2922001,138579,12632,127.854,144.177
24069,2922001,138579,920597,38.214,41.25
24070,2922001,138579,142817,41.185,42.713
24071,2922001,138579,920532,114.031,119.427
24072,2922001,138579,923922,111.141,115.269
24073,2922001,138579,352,0.482,0.957
24074,2922001,138579,924068,112.995,118.261
24075,2922001,138579,137731,43.633,47.597
24076,2922001,138579,920120,111.779,116.864
24077,2922001,138579,138643,111.155,115.324
24078,2922001,138579,920105,67.449,69.762
24079,2922001,138579,922636,49.099,52.8
24080,2922001,138579,142550,126.266,141.339
24081,2922001,138579,141004,15.267,15.983
24082,2922001,138579,923163,35.131,35.684
24083,2922001,138579,15020,40.834,42.515
24084,2922001,138579,15021,40.256,41.503
24085,2922001,138579,15026,19.392,20.515
24086,2922001,138579,144810,111.688,116.27
24087,2922001,138579,136088,41.224,42.845
24088,2922001,138579,136174,35.13,35.684
24089,2922001,138579,921615,127.858,132.242
24090,2922001,138579,920284,125.954,131.637
24091,2922001,138579,9,77.424,80.366
24092,2922001,138579,144284,80.649,84.821
24093,2922001,138579,144285,78.867,82.401
24094,2922001,138579,7572,0.007,0.011
24095,2922001,138579,586,79.608,82.577
24096,2922001,138579,137599,111.9,116.391
24097,2922001,138579,137634,41.597,43.604
24098,2922001,138579,138929,113.017,118.008
24099,2922001,138579,921090,111.734,116.424
24100,2922001,138579,142832,111.775,116.182
24101,2922001,138579,142873,112.346,116.6
24102,2922001,138579,139925,78.512,81.466
24103,2922001,138579,133537,0.774,1.276
24104,2922001,138579,141516,37.904,40.491
24105,2922001,138579,136885,39.43,40.084
24106,2922001,138579,10825,43.48,47.234
24107,2922001,138579,10564,114.463,120.054
24108,2922001,138579,320,123.446,129.14
24109,2922001,138579,143063,11.543,19.855
24110,2922001,138579,1619,78.578,81.631
24111,2922001,138579,7585,125.762,132.099
24112,2922001,138579,1973,78.253,81.213
24113,2922001,138579,742,38.744,39.479
24114,2922001,138579,740,38.742,39.512
24115,2922001,138579,7525,18.949,19.998
24116,2922001,138579,15202,19.738,21.043
24117,2922001,138579,15206,39.485,41.25
24118,2922001,138579,15209,36.704,37.752
24119,2922001,138579,15247,40.472,41.976
24120,2922001,138579,15249,40.72,42.24
24121,2922001,138579,15250,39.752,41.228
24122,2922001,138579,15251,40.895,43.406
24123,2922001,138579,15252,50.928,53.46
24124,2922001,138579,15253,41.35,43.384
24125,2922001,138579,15328,40.66,42.097
24126,2922001,138579,139007,41.247,42.922
24127,2922001,138579,1031,111.769,116.226
24128,2922001,138579,145260,111.699,116.314
24129,2922001,138579,922087,67.604,70.004
24130,2922001,138579,923817,10.714,11.066
24131,2922001,138579,1709,0.078,0.077
24132,2922001,138579,15189,37.688,39.908
24133,2922001,138579,921523,39.873,46.772
24134,2922001,138579,920497,37.043,38.489
24135,2922001,138579,920118,38.906,39.501
24136,2922001,138579,923033,18.954,22.088
24137,2922001,138579,142634,40.191,42.185
24138,2922001,138579,923731,39.03,39.633
24139,2922001,138579,360,39.709,40.381
24140,2922001,138579,990,42.362,45.243
24141,2922001,138579,140883,112.854,117.073
24142,2922001,138579,1487,16.038,17.006
24143,2922001,138579,136298,44.491,45.661
24144,2922001,138579,923132,12.177,12.551
24145,2922001,138579,131242,39.606,46.508
24146,2922001,138579,131246,16.609,17.457
24147,2922001,138579,139984,37.865,38.445
24148,2922001,138579,923634,129.276,133.661
24149,2922001,138579,1346,28.079,28.996
24150,2922001,138579,133290,40.804,42.416
24151,2922001,138579,142977,125.612,140.492
24152,2922001,138579,920241,116.404,122.276
24153,2922001,138579,138840,126.402,141.482
24154,2922001,138579,922508,125.44,140.481
24155,2922001,138579,142177,67.387,69.102
24156,2922001,138579,144550,111.824,116.039
24157,2922001,138579,138579,0.0,0.0
24158,2922001,138579,139927,77.673,80.619
24159,2922001,138579,920324,111.809,116.446
24160,2922001,138579,142811,115.973,121.913
24161,2922001,138579,142263,115.894,121.825
24162,2922001,138579,307,37.601,39.721
24163,2922001,138579,760,10.953,18.744
24164,2922001,138579,136524,7.625,8.052
24165,2922001,138579,136525,11.74,20.306
24166,2922001,138579,137380,111.751,116.083
24167,2922001,138579,921969,16.976,17.985
24168,2922001,138579,1007,111.778,115.984
24169,2922001,138579,920208,126.903,132.429
24170,2922001,138579,139814,11.808,12.177
24171,2922001,138579,1886,39.969,40.733
24172,2922001,138579,1078,20.757,22.099
24173,2922001,138579,141650,126.309,132.693
24174,2922001,138579,140975,1.229,1.397
24175,2922001,138579,142178,66.612,68.332
24176,2922001,138579,921561,50.196,51.898
24177,2922001,138579,143271,77.868,81.268
24178,2922001,138579,137667,127.28,131.395
24179,2922001,138579,137662,125.885,131.45
24180,2922001,138579,137663,78.109,81.213
24181,2922001,138579,136297,15.184,16.005
24182,2922001,138579,139709,13.488,13.97
24183,2922001,138579,1938,77.8,80.74
24184,2922001,138579,1805,18.872,19.789
24185,2922001,138579,992,126.369,132.88
24186,2922001,138579,921453,125.679,131.307
24187,2922001,138579,138343,125.714,131.384
24188,2922001,138579,139129,125.039,130.636
24189,2922001,138579,1173,0.832,1.21
24190,2922001,139927,138642,152.682,155.705
24191,2922001,139927,1080,58.156,60.577
24192,2922001,139927,138315,38.648,39.677
24193,2922001,139927,587,57.054,58.927
24194,2922001,139927,921607,56.538,58.333
24195,2922001,139927,135890,56.884,58.74
24196,2922001,139927,138089,38.337,39.006
24197,2922001,139927,140114,49.613,50.798
24198,2922001,139927,12632,101.378,108.053
24199,2922001,139927,920597,63.516,67.881
24200,2922001,139927,142817,38.946,39.853
24201,2922001,139927,920532,156.182,160.71
24202,2922001,139927,923922,152.8,156.057
24203,2922001,139927,352,77.658,79.904
24204,2922001,139927,924068,155.145,159.555
24205,2922001,139927,137731,40.062,40.634
24206,2922001,139927,920120,153.308,157.289
24207,2922001,139927,138643,152.884,156.211
24208,2922001,139927,920105,138.752,142.934
24209,2922001,139927,922636,45.528,45.826
24210,2922001,139927,142550,101.964,108.537
24211,2922001,139927,141004,68.538,70.631
24212,2922001,139927,923163,60.53,62.414
24213,2922001,139927,15020,39.678,40.744
24214,2922001,139927,15021,39.585,40.227
24215,2922001,139927,15026,59.485,62.381
24216,2922001,139927,144810,152.733,156.728
24217,2922001,139927,136088,38.986,39.974
24218,2922001,139927,136174,60.529,62.414
24219,2922001,139927,921615,50.184,51.623
24220,2922001,139927,920284,71.378,76.934
24221,2922001,139927,9,0.248,0.253
24222,2922001,139927,144284,2.975,4.202
24223,2922001,139927,144285,1.193,1.782
24224,2922001,139927,7572,78.148,80.872
24225,2922001,139927,586,1.934,1.969
24226,2922001,139927,137599,153.778,157.355
24227,2922001,139927,137634,38.082,40.029
24228,2922001,139927,138929,155.167,159.302
24229,2922001,139927,921090,152.778,156.882
24230,2922001,139927,142832,152.24,155.749
24231,2922001,139927,142873,151.345,154.066
24232,2922001,139927,139925,0.839,0.847
24233,2922001,139927,133537,77.366,79.596
24234,2922001,139927,141516,63.205,67.122
24235,2922001,139927,136885,56.198,57.981
24236,2922001,139927,10825,39.91,40.26
24237,2922001,139927,10564,156.613,161.348
24238,2922001,139927,320,68.87,74.426
24239,2922001,139927,143063,89.388,100.364
24240,2922001,139927,1619,0.904,1.012
24241,2922001,139927,7585,71.186,77.396
24242,2922001,139927,1973,0.58,0.594
24243,2922001,139927,742,57.03,58.993
24244,2922001,139927,740,57.092,59.081
24245,2922001,139927,7525,60.278,62.524
24246,2922001,139927,15202,59.83,62.898
24247,2922001,139927,15206,38.618,40.491
24248,2922001,139927,15209,62.005,64.372
24249,2922001,139927,15247,39.184,39.963
24250,2922001,139927,15249,39.565,40.458
24251,2922001,139927,15250,38.392,39.633
24252,2922001,139927,15251,40.563,42.46
24253,2922001,139927,15252,38.388,38.973
24254,2922001,139927,15253,40.195,41.613
24255,2922001,139927,15328,39.504,40.326
24256,2922001,139927,139007,39.008,40.051
24257,2922001,139927,1031,153.461,157.19
24258,2922001,139927,145260,152.744,156.772
24259,2922001,139927,922087,138.907,143.176
24260,2922001,139927,923817,88.559,91.564
24261,2922001,139927,1709,78.219,80.949
24262,2922001,139927,15189,62.99,66.539
24263,2922001,139927,921523,48.453,50.369
24264,2922001,139927,920497,62.344,65.12
24265,2922001,139927,920118,56.737,58.542
24266,2922001,139927,923033,60.715,64.207
24267,2922001,139927,142634,37.935,38.632
24268,2922001,139927,923731,56.573,58.377
24269,2922001,139927,360,55.894,57.629
24270,2922001,139927,990,38.933,39.567
24271,2922001,139927,140883,150.701,153.351
24272,2922001,139927,1487,62.498,64.735
24273,2922001,139927,136298,56.247,58.762
24274,2922001,139927,923132,90.022,93.049
24275,2922001,139927,131242,48.185,50.094
24276,2922001,139927,131246,61.72,63.822
24277,2922001,139927,139984,57.778,59.598
24278,2922001,139927,923634,51.602,53.053
24279,2922001,139927,1346,50.08,51.898
24280,2922001,139927,133290,39.648,40.645
24281,2922001,139927,142977,101.105,107.305
24282,2922001,139927,920241,134.61,137.016
24283,2922001,139927,138840,102.099,108.68
24284,2922001,139927,922508,101.847,108.46
24285,2922001,139927,142177,52.374,57.915
24286,2922001,139927,144550,153.516,157.003
24287,2922001,139927,138579,78.141,80.861
24288,2922001,139927,139927,0.0,0.0
24289,2922001,139927,920324,152.654,156.684
24290,2922001,139927,142811,134.179,136.664
24291,2922001,139927,142263,134.1,136.565
24292,2922001,139927,307,62.903,66.352
24293,2922001,139927,760,88.798,99.242
24294,2922001,139927,136524,85.47,88.55
24295,2922001,139927,136525,89.585,100.804
24296,2922001,139927,137380,153.681,157.432
24297,2922001,139927,921969,62.866,65.131
24298,2922001,139927,1007,153.47,156.948
24299,2922001,139927,920208,72.326,77.715
24300,2922001,139927,139814,89.653,92.675
24301,2922001,139927,1886,55.698,57.486
24302,2922001,139927,1078,58.163,60.643
24303,2922001,139927,141650,71.733,77.979
24304,2922001,139927,140975,79.074,81.895
24305,2922001,139927,142178,52.658,58.135
24306,2922001,139927,921561,45.435,46.134
24307,2922001,139927,143271,0.486,0.715
24308,2922001,139927,137667,49.606,50.787
24309,2922001,139927,137662,71.309,76.736
24310,2922001,139927,137663,0.436,0.594
24311,2922001,139927,136297,68.454,70.653
24312,2922001,139927,139709,91.333,94.468
24313,2922001,139927,1938,0.127,0.132
24314,2922001,139927,1805,60.201,62.304
24315,2922001,139927,992,71.793,78.166
24316,2922001,139927,921453,71.103,76.593
24317,2922001,139927,138343,71.137,76.67
24318,2922001,139927,139129,70.462,75.933
24319,2922001,139927,1173,78.924,82.016
24320,2922001,920324,138642,1.164,1.947
24321,2922001,920324,1080,126.076,130.449
24322,2922001,920324,138315,115.88,122.716
24323,2922001,920324,587,136.899,143.715
24324,2922001,920324,921607,136.57,143.33
24325,2922001,920324,135890,136.729,143.528
24326,2922001,920324,138089,116.522,122.276
24327,2922001,920324,140114,202.164,207.383
24328,2922001,920324,12632,212.364,231.374
24329,2922001,920324,920597,143.361,152.669
24330,2922001,920324,142817,115.445,122.166
24331,2922001,920324,920532,3.703,5.346
24332,2922001,920324,923922,0.738,1.276
24333,2922001,920324,352,112.361,115.808
24334,2922001,920324,924068,2.666,4.191
24335,2922001,920324,137731,112.781,116.952
24336,2922001,920324,920120,1.376,2.871
24337,2922001,920324,138643,0.752,1.342
24338,2922001,920324,920105,44.401,46.827
24339,2922001,920324,922636,107.006,110.737
24340,2922001,920324,142550,210.775,228.536
24341,2922001,920324,141004,115.44,119.097
24342,2922001,920324,923163,140.375,147.202
24343,2922001,920324,15020,116.177,123.057
24344,2922001,920324,15021,116.084,122.54
24345,2922001,920324,15026,125.235,129.382
24346,2922001,920324,144810,0.526,1.243
24347,2922001,920324,136088,115.484,122.287
24348,2922001,920324,136174,140.374,147.202
24349,2922001,920324,921615,202.735,208.208
24350,2922001,920324,920284,210.463,218.834
24351,2922001,920324,9,152.302,156.332
24352,2922001,920324,144284,155.526,160.787
24353,2922001,920324,144285,153.744,158.367
24354,2922001,920324,7572,112.619,116.314
24355,2922001,920324,586,154.485,158.554
24356,2922001,920324,137599,1.3,1.991
24357,2922001,920324,137634,114.907,120.956
24358,2922001,920324,138929,2.688,3.938
24359,2922001,920324,921090,0.571,1.397
24360,2922001,920324,142832,0.613,1.155
24361,2922001,920324,142873,1.31,2.629
24362,2922001,920324,139925,153.39,157.432
24363,2922001,920324,133537,112.63,116.061
24364,2922001,920324,141516,143.05,151.91
24365,2922001,920324,136885,136.935,143.748
24366,2922001,920324,10825,112.861,116.82
24367,2922001,920324,10564,4.134,5.984
24368,2922001,920324,320,207.955,216.337
24369,2922001,920324,143063,121.896,133.683
24370,2922001,920324,1619,153.455,157.597
24371,2922001,920324,7585,210.272,219.296
24372,2922001,920324,1973,153.131,157.179
24373,2922001,920324,742,136.875,143.781
24374,2922001,920324,740,136.937,143.869
24375,2922001,920324,7525,124.792,128.865
24376,2922001,920324,15202,125.581,129.899
24377,2922001,920324,15206,118.1,123.849
24378,2922001,920324,15209,141.85,149.16
24379,2922001,920324,15247,115.682,122.276
24380,2922001,920324,15249,116.063,122.782
24381,2922001,920324,15250,117.874,122.991
24382,2922001,920324,15251,117.061,124.773
24383,2922001,920324,15252,125.806,129.426
24384,2922001,920324,15253,116.693,123.926
24385,2922001,920324,15328,116.002,122.639
24386,2922001,920324,139007,115.507,122.364
24387,2922001,920324,1031,0.982,1.826
24388,2922001,920324,145260,0.537,1.287
24389,2922001,920324,922087,44.221,46.838
24390,2922001,920324,923817,121.067,124.883
24391,2922001,920324,1709,112.548,116.237
24392,2922001,920324,15189,142.835,151.327
24393,2922001,920324,921523,126.394,132.99
24394,2922001,920324,920497,142.189,149.908
24395,2922001,920324,920118,136.582,143.33
24396,2922001,920324,923033,124.797,130.955
24397,2922001,920324,142634,117.417,121.99
24398,2922001,920324,923731,136.535,143.286
24399,2922001,920324,360,137.215,144.034
24400,2922001,920324,990,114.169,118.327
24401,2922001,920324,140883,1.952,3.333
24402,2922001,920324,1487,121.881,125.873
24403,2922001,920324,136298,134.189,141.394
24404,2922001,920324,923132,108.107,124.498
24405,2922001,920324,131242,126.127,132.715
24406,2922001,920324,131246,122.451,126.324
24407,2922001,920324,139984,137.623,144.386
24408,2922001,920324,923634,204.153,209.638
24409,2922001,920324,1346,128.021,134.519
24410,2922001,920324,133290,116.147,122.958
24411,2922001,920324,142977,210.121,227.689
24412,2922001,920324,920241,18.043,19.668
24413,2922001,920324,138840,210.911,228.679
24414,2922001,920324,922508,209.949,227.678
24415,2922001,920324,142177,151.896,156.299
24416,2922001,920324,144550,1.037,1.639
24417,2922001,920324,138579,112.625,116.314
24418,2922001,920324,139927,152.551,156.585
24419,2922001,920324,920324,0.0,0.0
24420,2922001,920324,142811,18.61,20.328
24421,2922001,920324,142263,18.665,20.372
24422,2922001,920324,307,142.748,151.14
24423,2922001,920324,760,113.794,131.901
24424,2922001,920324,136524,117.979,121.88
24425,2922001,920324,136525,122.094,134.123
24426,2922001,920324,137380,1.326,2.101
24427,2922001,920324,921969,122.818,126.841
24428,2922001,920324,1007,0.991,1.584
24429,2922001,920324,920208,211.412,219.626
24430,2922001,920324,139814,108.476,124.872
24431,2922001,920324,1886,137.474,144.397
24432,2922001,920324,1078,126.599,130.966
24433,2922001,920324,141650,210.818,219.89
24434,2922001,920324,140975,111.737,115.412
24435,2922001,920324,142178,151.121,155.529
24436,2922001,920324,921561,132.853,136.587
24437,2922001,920324,143271,152.745,157.245
24438,2922001,920324,137667,202.158,207.372
24439,2922001,920324,137662,210.394,218.647
24440,2922001,920324,137663,152.987,157.179
24441,2922001,920324,136297,115.705,119.471
24442,2922001,920324,139709,107.518,123.904
24443,2922001,920324,1938,152.678,156.717
24444,2922001,920324,1805,124.715,128.645
24445,2922001,920324,992,210.879,220.077
24446,2922001,920324,921453,210.188,218.504
24447,2922001,920324,138343,210.223,218.581
24448,2922001,920324,139129,209.548,217.833
24449,2922001,920324,1173,113.457,117.524
24450,2922001,142811,138642,18.639,19.349
24451,2922001,142811,1080,117.623,123.178
24452,2922001,142811,138315,97.406,102.685
24453,2922001,142811,587,118.425,123.684
24454,2922001,142811,921607,118.096,123.299
24455,2922001,142811,135890,118.255,123.508
24456,2922001,142811,138089,98.048,102.256
24457,2922001,142811,140114,183.69,187.352
24458,2922001,142811,12632,193.89,211.354
24459,2922001,142811,920597,124.887,132.638
24460,2922001,142811,142817,96.971,102.135
24461,2922001,142811,920532,22.139,24.354
24462,2922001,142811,923922,18.756,19.69
24463,2922001,142811,352,116.538,121.286
24464,2922001,142811,924068,21.102,23.199
24465,2922001,142811,137731,94.307,96.921
24466,2922001,142811,920120,19.265,20.922
24467,2922001,142811,138643,18.841,19.855
24468,2922001,142811,920105,62.122,64.493
24469,2922001,142811,922636,88.532,90.706
24470,2922001,142811,142550,192.301,208.505
24471,2922001,142811,141004,119.617,124.575
24472,2922001,142811,923163,121.901,127.182
24473,2922001,142811,15020,97.703,103.026
24474,2922001,142811,15021,97.61,102.509
24475,2922001,142811,15026,118.952,124.982
24476,2922001,142811,144810,18.689,20.372
24477,2922001,142811,136088,97.01,102.267
24478,2922001,142811,136174,121.9,127.171
24479,2922001,142811,921615,184.261,188.177
24480,2922001,142811,920284,191.989,198.814
24481,2922001,142811,9,133.828,136.301
24482,2922001,142811,144284,137.052,140.767
24483,2922001,142811,144285,135.27,138.347
24484,2922001,142811,7572,116.795,121.792
24485,2922001,142811,586,136.011,138.523
24486,2922001,142811,137599,19.735,20.999
24487,2922001,142811,137634,96.433,100.925
24488,2922001,142811,138929,21.124,22.946
24489,2922001,142811,921090,18.735,20.526
24490,2922001,142811,142832,18.197,19.393
24491,2922001,142811,142873,17.301,17.699
24492,2922001,142811,139925,134.916,137.412
24493,2922001,142811,133537,116.806,121.539
24494,2922001,142811,141516,124.576,131.879
24495,2922001,142811,136885,118.461,123.717
24496,2922001,142811,10825,94.387,96.789
24497,2922001,142811,10564,22.57,24.992
24498,2922001,142811,320,189.481,196.306
24499,2922001,142811,143063,126.073,139.161
24500,2922001,142811,1619,134.981,137.566
24501,2922001,142811,7585,191.797,199.276
24502,2922001,142811,1973,134.657,137.159
24503,2922001,142811,742,118.401,123.75
24504,2922001,142811,740,118.463,123.838
24505,2922001,142811,7525,119.745,125.114
24506,2922001,142811,15202,119.297,125.499
24507,2922001,142811,15206,99.626,103.818
24508,2922001,142811,15209,123.376,129.14
24509,2922001,142811,15247,97.208,102.245
24510,2922001,142811,15249,97.589,102.751
24511,2922001,142811,15250,99.4,102.96
24512,2922001,142811,15251,98.587,104.753
24513,2922001,142811,15252,107.332,109.395
24514,2922001,142811,15253,98.219,103.895
24515,2922001,142811,15328,97.528,102.619
24516,2922001,142811,139007,97.033,102.333
24517,2922001,142811,1031,19.418,20.834
24518,2922001,142811,145260,18.7,20.405
24519,2922001,142811,922087,61.942,64.504
24520,2922001,142811,923817,125.244,130.361
24521,2922001,142811,1709,116.724,121.715
24522,2922001,142811,15189,124.361,131.296
24523,2922001,142811,921523,107.92,112.959
24524,2922001,142811,920497,123.715,129.877
24525,2922001,142811,920118,118.108,123.31
24526,2922001,142811,923033,120.182,126.808
24527,2922001,142811,142634,98.943,101.959
24528,2922001,142811,923731,118.061,123.266
24529,2922001,142811,360,118.741,124.014
24530,2922001,142811,990,95.695,98.296
24531,2922001,142811,140883,16.658,16.995
24532,2922001,142811,1487,121.965,127.336
24533,2922001,142811,136298,115.714,121.363
24534,2922001,142811,923132,112.284,129.976
24535,2922001,142811,131242,107.652,112.695
24536,2922001,142811,131246,121.188,126.423
24537,2922001,142811,139984,119.149,124.366
24538,2922001,142811,923634,185.679,189.607
24539,2922001,142811,1346,109.547,114.488
24540,2922001,142811,133290,97.673,102.938
24541,2922001,142811,142977,191.647,207.669
24542,2922001,142811,920241,0.567,0.66
24543,2922001,142811,138840,192.437,208.648
24544,2922001,142811,922508,191.475,207.647
24545,2922001,142811,142177,133.422,136.279
24546,2922001,142811,144550,19.473,20.647
24547,2922001,142811,138579,116.802,121.792
24548,2922001,142811,139927,134.077,136.554
24549,2922001,142811,920324,18.611,20.328
24550,2922001,142811,142811,0.0,0.0
24551,2922001,142811,142263,0.13,0.286
24552,2922001,142811,307,124.274,131.109
24553,2922001,142811,760,117.97,137.379
24554,2922001,142811,136524,122.156,127.358
24555,2922001,142811,136525,126.27,139.601
24556,2922001,142811,137380,19.638,21.076
24557,2922001,142811,921969,122.333,127.732
24558,2922001,142811,1007,19.427,20.592
24559,2922001,142811,920208,192.938,199.595
24560,2922001,142811,139814,112.653,130.35
24561,2922001,142811,1886,119.0,124.366
24562,2922001,142811,1078,117.63,123.233
24563,2922001,142811,141650,192.344,199.859
24564,2922001,142811,140975,115.913,120.89
24565,2922001,142811,142178,132.647,135.498
24566,2922001,142811,921561,114.379,116.556
24567,2922001,142811,143271,134.271,137.214
24568,2922001,142811,137667,183.683,187.341
24569,2922001,142811,137662,191.92,198.616
24570,2922001,142811,137663,134.513,137.159
24571,2922001,142811,136297,119.881,124.949
24572,2922001,142811,139709,111.695,129.382
24573,2922001,142811,1938,134.204,136.686
24574,2922001,142811,1805,119.668,124.905
24575,2922001,142811,992,192.405,200.046
24576,2922001,142811,921453,191.714,198.473
24577,2922001,142811,138343,191.749,198.55
24578,2922001,142811,139129,191.074,197.813
24579,2922001,142811,1173,117.634,123.002
24580,2922001,142263,138642,18.693,19.393
24581,2922001,142263,1080,117.544,123.079
24582,2922001,142263,138315,97.327,102.586
24583,2922001,142263,587,118.346,123.596
24584,2922001,142263,921607,118.017,123.211
24585,2922001,142263,135890,118.176,123.409
24586,2922001,142263,138089,97.969,102.157
24587,2922001,142263,140114,183.611,187.253
24588,2922001,142263,12632,193.811,211.255
24589,2922001,142263,920597,124.808,132.55
24590,2922001,142263,142817,96.892,102.036
24591,2922001,142263,920532,22.193,24.398
24592,2922001,142263,923922,18.811,19.734
24593,2922001,142263,352,116.459,121.187
24594,2922001,142263,924068,21.156,23.232
24595,2922001,142263,137731,94.228,96.833
24596,2922001,142263,920120,19.32,20.966
24597,2922001,142263,138643,18.895,19.888
24598,2922001,142263,920105,62.176,64.526
24599,2922001,142263,922636,88.453,90.607
24600,2922001,142263,142550,192.222,208.417
24601,2922001,142263,141004,119.538,124.476
24602,2922001,142263,923163,121.822,127.083
24603,2922001,142263,15020,97.624,102.927
24604,2922001,142263,15021,97.531,102.421
24605,2922001,142263,15026,118.873,124.883
24606,2922001,142263,144810,18.744,20.416
24607,2922001,142263,136088,96.931,102.168
24608,2922001,142263,136174,121.821,127.072
24609,2922001,142263,921615,184.182,188.089
24610,2922001,142263,920284,191.91,198.715
24611,2922001,142263,9,133.749,136.213
24612,2922001,142263,144284,136.973,140.668
24613,2922001,142263,144285,135.191,138.248
24614,2922001,142263,7572,116.716,121.693
24615,2922001,142263,586,135.932,138.424
24616,2922001,142263,137599,19.79,21.043
24617,2922001,142263,137634,96.354,100.837
24618,2922001,142263,138929,21.178,22.979
24619,2922001,142263,921090,18.789,20.559
24620,2922001,142263,142832,18.251,19.426
24621,2922001,142263,142873,17.356,17.743
24622,2922001,142263,139925,134.837,137.313
24623,2922001,142263,133537,116.727,121.44
24624,2922001,142263,141516,124.497,131.791
24625,2922001,142263,136885,118.382,123.618
24626,2922001,142263,10825,94.308,96.69
24627,2922001,142263,10564,22.624,25.025
24628,2922001,142263,320,189.402,196.218
24629,2922001,142263,143063,125.994,139.073
24630,2922001,142263,1619,134.902,137.478
24631,2922001,142263,7585,191.719,199.177
24632,2922001,142263,1973,134.578,137.06
24633,2922001,142263,742,118.322,123.662
24634,2922001,142263,740,118.384,123.75
24635,2922001,142263,7525,119.666,125.015
24636,2922001,142263,15202,119.218,125.4
24637,2922001,142263,15206,99.547,103.719
24638,2922001,142263,15209,123.297,129.041
24639,2922001,142263,15247,97.129,102.157
24640,2922001,142263,15249,97.51,102.652
24641,2922001,142263,15250,99.321,102.872
24642,2922001,142263,15251,98.508,104.654
24643,2922001,142263,15252,107.253,109.307
24644,2922001,142263,15253,98.14,103.807
24645,2922001,142263,15328,97.449,102.52
24646,2922001,142263,139007,96.954,102.245
24647,2922001,142263,1031,19.472,20.878
